Provence,number,year,GDP
湖南,first_num,2017,2998.399902
湖南,second_num,2017,14145.49023
湖南,third_num,2017,16759.07031
湖南,tGDP,2017,33902.96094
陕西,first_num,2017,1741.449951
陕西,second_num,2017,10882.87988
陕西,third_num,2017,9274.480469
陕西,tGDP,2017,21898.81055
广东,first_num,2017,3611.439941
广东,second_num,2017,38008.05859
广东,third_num,2017,48085.73047
广东,tGDP,2017,89705.22656
吉林,first_num,2017,1095.359985
吉林,second_num,2017,6998.509766
吉林,third_num,2017,6850.660156
吉林,tGDP,2017,14944.53027
河北,first_num,2017,3129.97998
河北,second_num,2017,15846.20996
河北,third_num,2017,15040.12988
河北,tGDP,2017,34016.32031
湖北,first_num,2017,3528.959961
湖北,second_num,2017,15441.75
湖北,third_num,2017,16507.38086
湖北,tGDP,2017,35478.08984
贵州,first_num,2017,2032.273682
贵州,second_num,2017,5428.138672
贵州,third_num,2017,6080.419922
贵州,tGDP,2017,13540.8252
山东,first_num,2017,4832.711914
山东,second_num,2017,32942.84375
山东,third_num,2017,34858.60156
山东,tGDP,2017,72634.14844
江西,first_num,2017,1835.26001
江西,second_num,2017,9627.980469
江西,third_num,2017,8543.070313
江西,tGDP,2017,20006.31055
河南,first_num,2017,4139.290039
河南,second_num,2017,21105.51953
河南,third_num,2017,19308.01953
河南,tGDP,2017,44552.82813
辽宁,first_num,2017,1902.280029
辽宁,second_num,2017,9199.799805
辽宁,third_num,2017,12307.16016
辽宁,tGDP,2017,23409.24023
山西,first_num,2017,719.1599731
山西,second_num,2017,6778.890137
山西,third_num,2017,8030.370117
山西,tGDP,2017,15528.41992
安徽,first_num,2017,2582.265869
安徽,second_num,2017,12838.27832
安徽,third_num,2017,11597.45117
安徽,tGDP,2017,27018
福建,first_num,2017,2215.129883
福建,second_num,2017,15354.29004
福建,third_num,2017,14612.66992
福建,tGDP,2017,32182.08984
浙江,first_num,2017,1933.920044
浙江,second_num,2017,22232.08008
浙江,third_num,2017,27602.25977
浙江,tGDP,2017,51768.26172
江苏,first_num,2017,4045.159912
江苏,second_num,2017,38654.87109
江苏,third_num,2017,43169.73047
江苏,tGDP,2017,85869.75781
重庆,first_num,2017,1276.089966
重庆,second_num,2017,8584.610352
重庆,third_num,2017,9564.030273
重庆,tGDP,2017,19424.73047
宁夏,first_num,2017,250.6199951
宁夏,second_num,2017,1580.569946
宁夏,third_num,2017,1612.369995
宁夏,tGDP,2017,3443.560059
海南,first_num,2017,962.8400269
海南,second_num,2017,996.3499756
海南,third_num,2017,2503.350098
海南,tGDP,2017,4462.540039
台湾,first_num,2017,0
台湾,second_num,2017,0
台湾,third_num,2017,0
台湾,tGDP,2017,0
北京,first_num,2017,120.4199982
北京,second_num,2017,5326.759766
北京,third_num,2017,22567.75977
北京,tGDP,2017,28014.93945
天津,first_num,2017,168.9600067
天津,second_num,2017,7593.593262
天津,third_num,2017,10786.63672
天津,tGDP,2017,18549.18945
上海,first_num,2017,110.7799988
上海,second_num,2017,9330.669922
上海,third_num,2017,21191.53906
上海,tGDP,2017,30632.99023
香港,first_num,2017,0
香港,second_num,2017,0
香港,third_num,2017,0
香港,tGDP,2017,0
澳门,first_num,2017,0
澳门,second_num,2017,0
澳门,third_num,2017,0
澳门,tGDP,2017,0
中国,first_num,2017,62099.5
中国,second_num,2017,332742.6875
中国,third_num,2017,425912.0938
中国,tGDP,2017,820754.3125
新疆,first_num,2018,1692.089966
新疆,second_num,2018,4922.970215
新疆,third_num,2018,5584.02002
新疆,tGDP,2018,12199.08008
西藏,first_num,2018,130.25
西藏,second_num,2018,628.3699951
西藏,third_num,2018,719.0100098
西藏,tGDP,2018,1477.630005
内蒙古,first_num,2018,1753.819946
内蒙古,second_num,2018,6807.299805
内蒙古,third_num,2018,8728.099609
内蒙古,tGDP,2018,17289.2207
青海,first_num,2018,268.1000061
青海,second_num,2018,1247.060059
青海,third_num,2018,1350.069946
青海,tGDP,2018,2865.22998
四川,first_num,2018,4426.660156
四川,second_num,2018,15322.71973
四川,third_num,2018,20928.75
四川,tGDP,2018,40678.12891
黑龙江,first_num,2018,3000.959961
黑龙江,second_num,2018,4030.939941
黑龙江,third_num,2018,9329.719727
黑龙江,tGDP,2018,16361.62012
甘肃,first_num,2018,921.3048096
甘肃,second_num,2018,2794.669922
甘肃,third_num,2018,4530.095215
甘肃,tGDP,2018,8246.070313
云南,first_num,2018,2498.860107
云南,second_num,2018,6957.439941
云南,third_num,2018,8424.820313
云南,tGDP,2018,17881.11914
广西,first_num,2018,3019.370117
广西,second_num,2018,8072.939941
广西,third_num,2018,9260.200195
广西,tGDP,2018,20352.50977
湖南,first_num,2018,3083.590088
湖南,second_num,2018,14453.54004
湖南,third_num,2018,18888.65039
湖南,tGDP,2018,36425.78125
陕西,first_num,2018,1830.189941
陕西,second_num,2018,12157.48047
陕西,third_num,2018,10450.65039
陕西,tGDP,2018,24438.32031
广东,first_num,2018,3831.439941
广东,second_num,2018,40695.14844
广东,third_num,2018,52751.17969
广东,tGDP,2018,97277.77344
吉林,first_num,2018,1160.75
吉林,second_num,2018,6410.850098
吉林,third_num,2018,7503.02002
吉林,tGDP,2018,15074.62012
河北,first_num,2018,3338
河北,second_num,2018,16040.05957
河北,third_num,2018,16632.21094
河北,tGDP,2018,36010.26953
湖北,first_num,2018,3547.51001
湖北,second_num,2018,17088.94922
湖北,third_num,2018,18730.08984
湖北,tGDP,2018,39366.55078
贵州,first_num,2018,2159.540039
贵州,second_num,2018,5755.540039
贵州,third_num,2018,6891.370117
贵州,tGDP,2018,14806.4502
山东,first_num,2018,4950.52002
山东,second_num,2018,33641.71875
山东,third_num,2018,37877.42969
山东,tGDP,2018,76469.67188
江西,first_num,2018,1877.329956
江西,second_num,2018,10250.20996
江西,third_num,2018,9857.240234
江西,tGDP,2018,21984.7793
河南,first_num,2018,4289.379883
河南,second_num,2018,22034.83008
河南,third_num,2018,21731.65039
河南,tGDP,2018,48055.85938
辽宁,first_num,2018,2033.300049
辽宁,second_num,2018,10025.09961
辽宁,third_num,2018,13256.9502
辽宁,tGDP,2018,25315.34961
山西,first_num,2018,740.6400146
山西,second_num,2018,7089.189941
山西,third_num,2018,8988.280273
山西,tGDP,2018,16818.10938
安徽,first_num,2018,2638.01001
安徽,second_num,2018,13842.08984
安徽,third_num,2018,13526.71973
安徽,tGDP,2018,30006.82031
福建,first_num,2018,2379.820068
福建,second_num,2018,17232.35938
福建,third_num,2018,16191.86035
福建,tGDP,2018,35804.03906
浙江,first_num,2018,1967.01001
浙江,second_num,2018,23505.88086
浙江,third_num,2018,30724.25977
浙江,tGDP,2018,56197.14844
江苏,first_num,2018,4141.720215
江苏,second_num,2018,41248.51953
江苏,third_num,2018,47205.16016
江苏,tGDP,2018,92595.39844
重庆,first_num,2018,1378.274658
重庆,second_num,2018,8328.790039
重庆,third_num,2018,10656.125
重庆,tGDP,2018,20363.18945
宁夏,first_num,2018,279.8500061
宁夏,second_num,2018,1650.26001
宁夏,third_num,2018,1775.069946
宁夏,tGDP,2018,3705.179932
海南,first_num,2018,1000.109985
海南,second_num,2018,1095.790039
海南,third_num,2018,2736.149902
海南,tGDP,2018,4832.049805
台湾,first_num,2018,0
台湾,second_num,2018,0
台湾,third_num,2018,0
台湾,tGDP,2018,0
北京,first_num,2018,118.6900024
北京,second_num,2018,5647.649902
北京,third_num,2018,24553.64063
北京,tGDP,2018,30319.98047
天津,first_num,2018,172.7100067
天津,second_num,2018,7609.810059
天津,third_num,2018,11027.12012
天津,tGDP,2018,18809.64063
上海,first_num,2018,104.3700027
上海,second_num,2018,9732.540039
上海,third_num,2018,22842.96094
上海,tGDP,2018,32679.86914
香港,first_num,2018,0
香港,second_num,2018,0
香港,third_num,2018,0
香港,tGDP,2018,0
澳门,first_num,2018,0
澳门,second_num,2018,0
澳门,third_num,2018,0
澳门,tGDP,2018,0
中国,first_num,2018,64734
中国,second_num,2018,366000.9063
中国,third_num,2018,469574.5938
中国,tGDP,2018,900309.5
新疆,first_num,2019,1781.75
新疆,second_num,2019,4795.5
新疆,third_num,2019,7019.859863
新疆,tGDP,2019,13597.11035
西藏,first_num,2019,138.1900024
西藏,second_num,2019,635.6199951
西藏,third_num,2019,924.0100098
西藏,tGDP,2019,1697.819946
内蒙古,first_num,2019,1863.189941
内蒙古,second_num,2019,6818.879883
内蒙古,third_num,2019,8530.459961
内蒙古,tGDP,2019,17212.5293
青海,first_num,2019,301.8999939
青海,second_num,2019,1159.75
青海,third_num,2019,1504.300049
青海,tGDP,2019,2965.949951
四川,first_num,2019,4807.240234
四川,second_num,2019,17365.33008
四川,third_num,2019,24443.25
四川,tGDP,2019,46615.82031
黑龙江,first_num,2019,3182.449951
黑龙江,second_num,2019,3615.209961
黑龙江,third_num,2019,6815.029785
黑龙江,tGDP,2019,13612.67969
甘肃,first_num,2019,1050.47998
甘肃,second_num,2019,2862.419922
甘肃,third_num,2019,4805.399902
甘肃,tGDP,2019,8718.299805
云南,first_num,2019,3037.620117
云南,second_num,2019,7961.580078
云南,third_num,2019,12224.5498
云南,tGDP,2019,23223.75
广西,first_num,2019,3387.73999
广西,second_num,2019,7077.430176
广西,third_num,2019,10771.96973
广西,tGDP,2019,21237.14063
湖南,first_num,2019,3646.949951
湖南,second_num,2019,14946.98047
湖南,third_num,2019,21158.18945
湖南,tGDP,2019,39752.12109
陕西,first_num,2019,1990.930054
陕西,second_num,2019,11980.75
陕西,third_num,2019,11821.49023
陕西,tGDP,2019,25793.16992
广东,first_num,2019,4351.259766
广东,second_num,2019,43546.42969
广东,third_num,2019,59773.37891
广东,tGDP,2019,107671.0703
吉林,first_num,2019,1287.319946
吉林,second_num,2019,4134.819824
吉林,third_num,2019,6304.680176
吉林,tGDP,2019,11726.82031
河北,first_num,2019,3518.439941
河北,second_num,2019,13597.25977
河北,third_num,2019,17988.82031
河北,tGDP,2019,35104.51953
湖北,first_num,2019,3809.090088
湖北,second_num,2019,19098.61914
湖北,third_num,2019,22920.59961
湖北,tGDP,2019,45828.30859
贵州,first_num,2019,2280.560059
贵州,second_num,2019,6058.450195
贵州,third_num,2019,8430.330078
贵州,tGDP,2019,16769.33984
山东,first_num,2019,5116.439941
山东,second_num,2019,28310.91992
山东,third_num,2019,37640.17188
山东,tGDP,2019,71067.53125
江西,first_num,2019,2057.560059
江西,second_num,2019,10939.83008
江西,third_num,2019,11760.11035
江西,tGDP,2019,24757.5
河南,first_num,2019,4635.399902
河南,second_num,2019,23605.78906
河南,third_num,2019,26018.00977
河南,tGDP,2019,54259.19922
辽宁,first_num,2019,2177.77002
辽宁,second_num,2019,9531.240234
辽宁,third_num,2019,13200.44043
辽宁,tGDP,2019,24909.44922
山西,first_num,2019,824.7199707
山西,second_num,2019,7453.089844
山西,third_num,2019,8748.870117
山西,tGDP,2019,17026.67969
安徽,first_num,2019,2915.699951
安徽,second_num,2019,15337.90039
安徽,third_num,2019,18860.38086
安徽,tGDP,2019,37113.98047
福建,first_num,2019,2596.22998
福建,second_num,2019,20581.74023
福建,third_num,2019,19217.0293
福建,tGDP,2019,42395
浙江,first_num,2019,2097.379883
浙江,second_num,2019,26566.59961
浙江,third_num,2019,33687.76172
浙江,tGDP,2019,62351.73828
江苏,first_num,2019,4296.279785
江苏,second_num,2019,44270.51172
江苏,third_num,2019,51064.73047
江苏,tGDP,2019,99631.52344
重庆,first_num,2019,1551.420044
重庆,second_num,2019,9496.839844
重庆,third_num,2019,12557.50977
重庆,tGDP,2019,23605.76953
宁夏,first_num,2019,279.9299927
宁夏,second_num,2019,1584.719971
宁夏,third_num,2019,1883.829956
宁夏,tGDP,2019,3748.47998
海南,first_num,2019,1080.359985
海南,second_num,2019,1099.030029
海南,third_num,2019,3129.540039
海南,tGDP,2019,5308.930176
台湾,first_num,2019,0
台湾,second_num,2019,0
台湾,third_num,2019,0
台湾,tGDP,2019,0
北京,first_num,2019,113.6900024
北京,second_num,2019,5715.060059
北京,third_num,2019,29542.5293
北京,tGDP,2019,35371.28125
天津,first_num,2019,185.2299957
天津,second_num,2019,4969.180176
天津,third_num,2019,8949.870117
天津,tGDP,2019,14104.28027
上海,first_num,2019,103.8799973
上海,second_num,2019,10299.16016
上海,third_num,2019,27752.2793
上海,tGDP,2019,38155.32031
香港,first_num,2019,0
香港,second_num,2019,0
香港,third_num,2019,0
香港,tGDP,2019,0
澳门,first_num,2019,0
澳门,second_num,2019,0
澳门,third_num,2019,0
澳门,tGDP,2019,0
中国,first_num,2019,70466.70313
中国,second_num,2019,386165.3125
中国,third_num,2019,534233.125
中国,tGDP,2019,990865.125
